,onstreaminject_HRS,BORE_WI_VOL,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P in percentage,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
2007-08-05,23.23,6761,24.0,261.17900000000003,105.853,170.408,11.450999999999999,33.39043,90.772,75.907,58.589,3164.0,486368.0,4.0
2007-08-06,23.83,7389,24.0,261.60900000000004,105.863,170.549,11.855,33.37373,91.06,76.329,58.88399999999999,3173.0,474305.0,4.0
2007-08-07,24.0,8000,24.0,262.08799999999997,105.87299999999999,170.717,12.023,33.37489,91.37100000000001,75.438,59.198,3189.0,493120.0,4.0
2007-08-08,22.75,6492,24.0,262.653,105.882,170.937,12.269,33.30928,91.71600000000001,76.316,59.754,3187.0,491323.0,4.0
2007-08-09,24.0,7008,24.0,263.043,105.887,171.237,12.532,33.22143,91.807,77.025,60.095,3177.0,489872.0,4.0
2007-08-10,24.0,7008,24.0,263.488,105.89299999999999,171.385,12.594000000000001,33.11139,92.103,77.24600000000001,60.383,3171.0,489343.0,4.0
2007-08-11,24.0,7008,24.0,263.91900000000004,105.902,171.52200000000002,12.716,33.05832,92.397,77.339,60.489,3171.0,488607.0,5.0
2007-08-12,24.0,7008,24.0,264.351,105.90799999999999,171.572,12.818,33.02385,92.779,77.02199999999999,60.511,3188.0,489394.0,0.0
2007-08-13,24.0,7008,24.0,264.22700000000003,105.91799999999999,172.649,13.349,34.09644,91.579,77.482,59.2,3416.0,524276.0,6.0
2007-08-14,24.0,7008,24.0,264.08799999999997,105.919,174.476,14.155,35.62917,89.61200000000001,78.753,57.06,3702.0,567340.0,7.0
2007-08-15,24.0,7008,24.0,264.08799999999997,105.919,176.44400000000002,14.629000000000001,36.160340000000005,87.64399999999999,79.10300000000001,54.964,4002.0,612762.0,8.0
2007-08-16,24.0,7008,24.0,264.08799999999997,105.919,178.22,15.169,37.294129999999996,85.868,79.544,53.00899999999999,4253.0,648381.0,8.0
2007-08-17,24.0,7005,24.0,264.08799999999997,105.919,178.342,15.355,38.211420000000004,85.74600000000001,79.715,52.887,4280.0,651573.0,8.0
2007-08-18,24.0,7800,24.0,264.08799999999997,105.919,179.66099999999997,15.704,39.27145,84.427,80.168,51.215,4440.0,671085.0,9.0
2007-08-19,24.0,7900,24.0,264.08799999999997,105.919,180.64,15.924000000000001,40.14758,83.448,80.266,49.36,4583.0,696343.0,9.0
2007-08-20,24.0,8000,24.0,264.08799999999997,105.919,181.25900000000001,15.919,40.7275,82.829,80.15899999999999,48.653,4677.0,709992.0,9.0
2007-08-21,24.0,8000,24.0,264.08799999999997,105.919,181.248,15.687999999999999,40.74857,82.84,80.045,49.25,4689.0,711700.0,9.0
2007-08-22,24.0,8000,24.0,264.08799999999997,105.919,181.16,15.807,40.7554,82.928,80.199,49.683,4688.0,714081.0,9.0
2007-08-23,24.0,8000,24.0,297.64599999999996,72.715,216.382,16.087,42.159009999999995,81.264,80.581,47.851000000000006,4886.0,741920.0,9.0
2007-08-24,24.0,8000,24.0,257.2,39.554,177.02900000000002,16.365,43.100559999999994,80.171,80.78,46.695,5013.0,759589.0,10.0
2007-08-25,24.0,7570,24.0,258.14599999999996,106.08200000000001,177.926,16.432000000000002,43.12246,80.22,80.85,46.744,5018.0,760577.0,8.0
2007-08-26,24.0,6858,24.0,258.33299999999997,106.145,178.13,16.469,43.09233,80.202,81.048,46.718999999999994,5019.0,760297.0,20.0
2007-08-27,24.0,6954,24.0,258.339,106.15,178.167,16.468,43.195409999999995,80.173,81.03699999999999,46.68899999999999,5034.0,762333.0,8020.0
2007-08-28,24.0,7710,24.0,258.31,106.156,178.293,16.541,43.33968,80.017,81.195,46.525,5046.0,764674.0,8020.0
2007-08-29,24.0,7924,24.0,258.316,106.161,178.355,16.287,43.38664,79.961,80.947,46.463,5053.0,766791.0,20.0
2007-08-30,24.0,7780,24.0,257.975,106.229,178.005,16.174,43.46183,79.97,80.865,46.466,5066.0,767889.0,30.0
2007-08-31,24.0,7780,24.0,258.42400000000004,106.17200000000001,178.263,16.017,43.48607,80.16,79.502,46.663999999999994,5072.0,767413.0,10.0
2007-09-01,24.0,7892,24.0,258.457,106.176,178.257,15.987,43.56119,80.2,78.988,46.702,5086.0,770162.0,10.0
2007-09-02,20.19,6460,20.19,260.64599999999996,106.15799999999999,177.32299999999998,15.655,40.12258,83.323,79.737,50.01,3869.0,589150.0,7.0
2007-09-03,0.0,0,0.0,281.012,104.711,279.665,1.1079999999999999,0.0,1.347,21.785,2.335,0.0,0.0,0.0
2007-09-04,0.0,0,0.5,279.41900000000004,104.823,188.02900000000002,0.342,16.82769,91.39,22.055,72.697,23.0,11729.0,0.0
2007-09-05,16.0,5000,13.42,259.795,106.149,178.497,9.87,42.49382,81.298,77.77199999999999,47.883,4020.0,603534.0,8.0
2007-09-06,14.15,4280,24.0,259.087,106.163,259.087,12.234000000000002,43.221759999999996,0.0,79.21300000000001,33.465,5000.0,755898.0,10.0
2007-09-07,24.0,7825,24.0,258.464,106.16799999999999,257.434,13.167,43.42171,1.03,77.899,32.43,5067.0,764496.0,10.0
2007-09-08,24.0,8000,24.0,258.422,106.175,191.395,13.687000000000001,43.41881,67.027,79.60300000000001,33.538000000000004,5040.0,768019.0,10.0
2007-09-09,24.0,8000,24.0,258.517,106.182,178.21400000000003,13.863,43.39667,80.303,79.779,46.818000000000005,5058.0,763389.0,10.0
2007-09-10,24.0,8000,24.0,258.634,106.186,178.426,14.044,43.334109999999995,80.208,81.265,46.699,5058.0,761309.0,185.0
2007-09-11,24.0,8000,24.0,258.65,106.19200000000001,178.497,14.027999999999999,43.39009,80.153,80.78699999999999,46.638000000000005,5070.0,761089.0,10.0
2007-09-12,24.0,8000,24.0,258.707,106.197,178.449,13.965,43.40013,80.258,80.18,46.742,5081.0,762130.0,15.0
2007-09-13,19.0,6185,24.0,258.758,106.20100000000001,178.567,13.904000000000002,43.40572,80.192,80.645,46.666000000000004,5082.0,761130.0,10.0
2007-09-14,0.0,0,24.0,258.318,106.195,178.37,13.797,43.447720000000004,79.94800000000001,80.433,46.423,5087.0,760260.0,10.0
2007-09-15,6.5,2013,24.0,257.21,106.179,177.81,13.536,43.460679999999996,79.4,80.327,45.891999999999996,5060.0,757005.0,10.0
2007-09-16,24.0,8250,24.0,256.563,106.176,177.528,13.376,43.45261,79.035,80.429,45.526,5032.0,754388.0,10.0
2007-09-17,19.5,6594,22.67,259.003,106.15799999999999,177.31400000000002,11.665999999999999,38.5365,81.689,77.35300000000001,49.276,4332.0,651120.0,8.0
2007-09-18,24.0,9000,24.0,256.637,106.191,177.887,13.478,43.71837,78.75,80.817,45.261,5088.0,763090.0,10.0
2007-09-19,24.0,8965,24.0,256.865,106.2,178.03099999999998,13.615,43.747440000000005,78.834,80.861,45.331,5102.0,764343.0,10.0
2007-09-20,24.0,8976,24.0,257.122,106.208,177.957,13.572000000000001,43.83344,79.166,79.866,45.623999999999995,5103.0,756366.0,10.0
2007-09-21,24.0,8977,24.0,257.439,106.215,178.079,13.56,43.81087,79.36,79.732,45.863,5135.0,765784.0,7.0
2007-09-22,24.0,8989,24.0,257.748,106.223,178.273,13.605,42.87523,79.475,79.68,45.958,5141.0,766176.0,9.0
2007-09-23,21.17,7477,23.5,259.65,106.208,177.667,12.932,40.89223,81.984,78.968,49.028999999999996,4722.0,702550.0,10.0
2007-09-24,24.0,8928,24.0,258.762,106.219,178.304,13.704,42.8308,80.459,80.738,47.016999999999996,5038.0,750094.0,15.0
2007-09-25,24.0,8981,24.0,258.42900000000003,106.234,178.614,13.677,42.81797,79.815,79.34100000000001,46.301,5147.0,769091.0,11.0
2007-09-26,24.0,9014,24.0,258.849,106.24,178.795,13.802,43.44097,80.054,80.47800000000001,46.553000000000004,5115.0,765622.0,10.0
2007-09-27,24.0,9009,24.0,259.124,106.24600000000001,179.018,13.985999999999999,42.547129999999996,80.10600000000001,80.874,46.61,5124.0,766123.0,12.0
2007-09-28,21.67,8433,24.0,259.314,106.25200000000001,178.925,14.022,43.488040000000005,80.39,80.024,46.897,5135.0,767515.0,12.0
2007-09-29,18.5,6216,15.83,259.96,106.24799999999999,178.766,13.534,42.24035,81.195,79.571,47.743,4233.0,639125.0,10.0
2007-09-30,24.0,8911,24.0,259.66200000000003,106.25299999999999,179.24,13.923,43.45684,80.422,80.98,46.832,5126.0,762147.0,12.0
2007-10-01,7.83,2520,24.0,259.611,106.258,179.11599999999999,14.164000000000001,43.492509999999996,80.495,81.10600000000001,46.83,5076.0,711222.0,12.0
2007-10-02,22.5,8250,24.0,259.687,96.227,179.477,13.964,43.49195,80.21,80.387,47.174,5121.0,768246.0,12.0
2007-10-03,24.0,9011,24.0,245.4,80.041,159.67600000000002,13.224,39.40927,85.72399999999999,79.622,52.963,4372.0,659343.0,10.0
2007-10-04,20.67,7488,22.67,264.33299999999997,106.18799999999999,177.107,11.737,36.962309999999995,87.226,77.109,54.522,3981.0,599296.0,9.0
2007-10-05,24.0,9129,24.0,260.34,106.262,179.208,13.296,43.20357,81.132,79.22399999999999,48.12,5115.0,766478.0,1.0
2007-10-06,24.0,8523,24.0,260.494,106.26899999999999,179.097,14.015,42.98895,81.39699999999999,80.075,48.398,5084.0,762466.0,15.0
2007-10-07,24.0,8102,24.0,260.666,106.274,179.351,14.217,42.973490000000005,81.315,81.247,48.295,5081.0,761637.0,5.0
2007-10-08,24.0,9168,24.0,260.79200000000003,106.279,179.515,14.284,42.973009999999995,81.278,81.428,48.248000000000005,5086.0,761985.0,12.0
2007-10-09,24.0,8830,24.0,260.885,106.28399999999999,179.532,14.294,42.984790000000004,81.35300000000001,81.382,48.318999999999996,5088.0,762729.0,16.0
2007-10-10,24.0,9259,24.0,260.939,106.285,179.438,14.276,43.00275,81.501,81.04899999999999,48.468,5095.0,764020.0,13.0
2007-10-11,24.0,9259,24.0,261.152,106.29299999999999,179.481,14.24,42.978609999999996,81.671,80.105,48.648,5096.0,764105.0,36.0
2007-10-12,24.0,9250,24.0,261.374,106.29700000000001,179.803,14.453,42.94835,81.571,81.684,48.531000000000006,5094.0,762917.0,12.0
2007-10-13,9.75,3575,21.35,261.49,106.29799999999999,179.80599999999998,14.519,42.96093,81.684,81.541,48.647,4622.0,691134.0,11.0
2007-10-14,4.33,1096,13.17,263.098,106.26299999999999,178.817,11.929,40.255179999999996,84.28200000000001,78.206,51.081,2856.0,426766.0,7.0
2007-10-15,1.58,295,6.31,274.83099999999996,106.016,174.676,2.7910000000000004,32.11065,100.155,61.97,68.707,687.0,151768.0,2.0
2007-10-16,0.0,0,24.0,264.305,106.198,177.03900000000002,10.422,47.858129999999996,87.266,79.085,54.693000000000005,4169.0,606054.0,10.0
2007-10-17,0.0,0,23.25,264.45599999999996,106.164,175.74200000000002,11.077,44.35988,88.715,77.03,56.38399999999999,3819.0,573435.0,9.0
2007-10-18,9.98,2275,24.0,260.22,106.189,176.255,12.679,48.69365,83.965,79.15,51.32,4305.0,635430.0,10.0
2007-10-19,24.0,9000,24.0,263.30400000000003,106.116,173.532,11.593,44.468109999999996,89.772,78.346,57.626000000000005,3527.0,521164.0,11.0
2007-10-20,24.0,9065,24.0,264.58,106.09100000000001,172.957,11.110999999999999,42.87977,91.62299999999999,78.421,59.568999999999996,3342.0,482332.0,8.0
2007-10-21,24.0,9047,24.0,265.288,106.07799999999999,172.614,10.838,42.0441,92.67399999999999,77.956,60.733999999999995,3216.0,474686.0,13.0
2007-10-22,24.0,9180,24.0,265.651,106.071,172.479,10.575999999999999,41.69155,93.17200000000001,77.325,61.224,3176.0,481831.0,7.0
2007-10-23,24.0,9048,24.0,265.733,106.07,172.558,10.462,41.65428,93.175,77.235,61.25899999999999,3186.0,466621.0,7.0
2007-10-24,24.0,9155,24.0,265.757,106.07,172.53,10.437000000000001,41.6589,93.227,77.007,61.325,3183.0,466633.0,7.0
2007-10-25,24.0,9135,24.0,265.848,106.069,172.60299999999998,10.574000000000002,41.655390000000004,93.245,77.575,61.335,3167.0,465212.0,8.0
2007-10-26,22.5,8498,24.0,265.846,106.07,172.523,10.534,41.661809999999996,93.323,77.65100000000001,61.426,3149.0,463103.0,7.0
2007-10-27,24.0,9204,24.0,265.851,106.069,172.551,10.512,41.66942,93.29899999999999,77.555,61.019,3149.0,471104.0,7.0
2007-10-28,24.0,9177,24.0,265.911,106.07,172.445,10.445,41.697309999999995,93.46600000000001,76.641,60.961999999999996,3163.0,460619.0,7.0
2007-10-29,24.0,9056,24.0,266.022,106.071,172.44799999999998,10.482999999999999,41.6702,93.575,76.676,61.04600000000001,3145.0,461623.0,7.0
2007-10-30,24.0,9255,24.0,266.075,106.057,172.47400000000002,10.526,41.64633,93.6,76.926,61.052,3177.0,465308.0,7.0
2007-10-31,24.0,9274,24.0,266.154,106.072,172.6,10.617,41.63665,93.554,77.857,60.996,3143.0,460976.0,7.0
2007-11-01,24.0,9274,24.0,265.133,106.087,173.06599999999997,10.799000000000001,42.95633,92.066,76.712,59.623000000000005,3346.0,490197.0,11.0
2007-11-02,24.0,9247,24.0,270.57099999999997,106.006,172.046,8.509,33.330690000000004,98.52600000000001,71.509,67.01,2434.0,355647.0,6.0
2007-11-03,24.0,9165,24.0,271.248,105.93799999999999,173.49900000000002,6.121,31.97885,97.74799999999999,64.39699999999999,66.2,2317.0,339166.0,4.0
2007-11-04,24.0,9175,24.0,267.574,106.064,172.233,9.809,40.14273,95.34,75.22399999999999,63.475,2976.0,436752.0,5.0
2007-11-05,24.0,9175,24.0,267.471,106.068,176.968,9.567,38.323679999999996,90.50299999999999,72.348,60.195,3032.0,445349.0,4.0
2007-11-06,24.0,9222,24.0,267.482,106.068,172.334,10.136000000000001,40.23154,95.148,76.625,63.244,2993.0,438550.0,5.0
2007-11-07,24.0,9226,24.0,267.32599999999996,105.991,172.357,10.149,40.14094,94.96799999999999,77.266,63.083999999999996,3093.0,452055.0,5.0
2007-11-08,24.0,7773,24.0,267.402,106.066,172.433,10.171,40.22204,94.969,77.168,63.066,2999.0,437721.0,5.0
2007-11-09,7.69,2788,7.53,267.928,106.06200000000001,172.611,10.036,36.88709,95.316,76.142,63.382,920.0,135275.0,1.0
2007-11-10,0.0,0,7.255,271.0655,105.97399999999999,172.6075,6.335,32.543975,98.4575,69.07300000000001,66.2265,864.0,123027.5,1.0
2007-11-11,18.0,1390,6.98,274.203,105.88600000000001,172.604,2.634,28.20086,101.59899999999999,62.004,69.071,808.0,110780.0,1.0
2007-11-12,24.0,9086,24.0,261.384,106.11,175.872,8.87,47.51018,85.512,77.368,52.428999999999995,4060.0,559249.0,6.0
2007-11-13,24.0,9309,24.0,259.031,106.15799999999999,175.555,11.856,49.184020000000004,83.477,79.31,50.397,4349.0,603103.0,7.0
2007-11-14,23.8,8892,24.0,258.116,106.165,175.493,12.251,49.69052,82.62299999999999,78.565,49.488,4412.0,611781.0,7.0
2007-11-15,24.0,9009,24.0,256.949,106.17399999999999,175.48,12.585,49.43067,81.469,80.061,48.281000000000006,4418.0,616241.0,7.0
2007-11-16,24.0,9011,24.0,256.478,106.17200000000001,175.22799999999998,12.377,50.24218,81.25,80.079,48.085,4449.0,620813.0,9.0
2007-11-17,24.0,9010,24.0,256.923,106.15899999999999,174.97,11.902000000000001,49.356120000000004,81.954,80.044,48.856,4354.0,651319.0,27.0
2007-11-18,24.0,9041,24.0,254.87,106.18299999999999,175.028,12.367,51.23093,79.843,80.52600000000001,46.521,4499.0,673536.0,48.0
2007-11-19,24.0,9044,24.0,250.173,106.245,177.045,12.735999999999999,57.231609999999996,73.128,80.937,39.57,5479.0,799525.0,48.0
2007-11-20,24.0,6834,24.0,249.005,106.255,176.359,12.537,57.28408,72.646,80.305,39.114000000000004,5444.0,795277.0,54.0
2007-11-21,24.0,8943,24.0,247.947,106.25200000000001,175.502,12.325,56.92553,72.445,79.888,38.955,5374.0,810900.0,18.0
2007-11-22,24.0,9052,24.0,247.15,106.25200000000001,175.016,12.165,56.704269999999994,72.134,80.28399999999999,38.671,5315.0,801346.0,10.0
2007-11-23,24.0,9085,24.0,246.261,106.25299999999999,174.78799999999998,12.12,56.72041,71.47399999999999,81.279,38.021,4981.0,728549.0,9.0
2007-11-24,24.0,7070,24.0,248.76,106.212,173.02200000000002,11.514000000000001,52.22903,75.738,80.184,42.445,4450.0,647513.0,8.0
2007-11-25,24.0,9170,24.0,262.70799999999997,105.985,168.541,7.379,34.9762,94.166,73.21600000000001,61.583,2050.0,290174.0,4.0
2007-11-26,24.0,8954,24.0,264.053,105.97200000000001,168.997,7.146,34.90242,95.056,72.898,62.693000000000005,2059.0,291280.0,4.0
2007-11-27,24.0,9316,24.0,265.068,105.97399999999999,169.183,7.516,34.9779,95.885,70.991,63.379,2080.0,294694.0,4.0
2007-11-28,24.0,9197,24.0,266.074,105.98200000000001,169.56099999999998,12.467,34.97059,96.51299999999999,70.819,63.996,2090.0,293955.0,4.0
2007-11-29,23.0,7481,24.0,267.07099999999997,105.99700000000001,170.104,12.684000000000001,34.930690000000006,96.96600000000001,72.574,64.214,2093.0,293974.0,4.0
2007-11-30,4.0,184,24.0,267.487,105.993,170.234,12.623,34.77368,97.25299999999999,72.262,64.862,2084.0,295565.0,40.0
2007-12-01,18.21,1592,23.83,267.099,105.977,170.308,12.494000000000002,34.619170000000004,96.79,72.648,64.94800000000001,2087.0,305319.0,4.0
2007-12-02,16.54,1048,24.0,266.385,105.98299999999999,170.19299999999998,13.272,35.87947,96.191,73.87100000000001,64.215,2190.0,318561.0,4.0
2007-12-03,24.0,2375,24.0,266.995,105.97200000000001,169.96099999999998,12.659,34.84776,97.03399999999999,72.28,65.072,2059.0,297316.0,2.0
2007-12-04,23.83,2460,10.5,268.166,105.959,170.56400000000002,11.130999999999998,30.028159999999996,97.603,69.859,65.825,625.0,86537.0,1.0
2007-12-05,24.0,2781,24.0,267.856,105.958,170.312,11.18,34.25806,97.544,69.874,65.589,2029.0,284059.0,2.0
2007-12-06,21.92,2596,9.71,268.14099999999996,105.97,170.303,12.515,32.68822,97.838,71.39,65.908,837.0,116784.0,0.0
2007-12-07,24.0,2835,0.0,276.507,104.463,169.72400000000002,1.742,0.0,106.78299999999999,18.169,75.044,0.0,0.0,0.0
2007-12-08,24.0,2873,0.0,276.818,104.161,172.18099999999998,1.187,0.0,104.637,14.347999999999999,80.955,0.0,0.0,0.0
2007-12-09,24.0,3113,0.0,277.098,103.975,172.61,0.948,0.0,104.488,15.508,83.34100000000001,0.0,0.0,0.0
2007-12-10,21.04,3184,8.5,270.216,105.65899999999999,174.794,2.9589999999999996,32.43891,95.42200000000001,51.11600000000001,63.468,761.0,105098.0,0.0
2007-12-11,0.0,2557,24.0,268.697,105.961,171.25900000000001,8.603,35.50777,97.43799999999999,69.26100000000001,65.365,2173.0,304483.0,1.0
2007-12-12,23.13,1930,5.71,269.607,105.955,171.045,10.42,30.483690000000003,98.56299999999999,70.642,66.531,500.0,69031.0,0.0
2007-12-13,21.14,2490,0.0,277.312,104.191,170.39,1.305,0.0,106.92200000000001,19.209,106.81,0.0,0.0,0.0
2007-12-14,24.0,3001,23.6,273.546,105.557,176.262,2.785,22.26945,97.28399999999999,40.061,67.13,1182.0,173053.0,2.0
2007-12-15,24.0,2987,24.0,260.001,106.061,172.705,12.499,44.18525,87.296,73.90100000000001,55.037,4067.0,592089.0,7.0
2007-12-16,24.0,2921,24.0,259.202,106.06200000000001,171.628,14.772,42.83797,87.575,73.408,55.428999999999995,3736.0,550256.0,6.0
2007-12-17,24.0,3017,24.0,256.70799999999997,106.066,171.459,15.356,45.711240000000004,85.249,75.053,52.931999999999995,4058.0,593840.0,5.0
2007-12-18,24.0,3521,24.0,255.08700000000002,106.06700000000001,170.87,15.873,45.8337,84.21700000000001,76.836,51.923,4036.0,589478.0,6.0
2007-12-19,16.21,2279,24.0,253.333,106.068,170.47799999999998,15.934000000000001,46.24048,82.854,77.654,50.512,4047.0,590019.0,6.0
2007-12-20,0.0,0,24.0,251.532,106.06200000000001,169.735,15.835,46.282959999999996,81.797,77.833,49.494,4005.0,582279.0,6.0
2007-12-21,0.0,0,24.0,249.43200000000002,106.053,168.78599999999997,15.61,46.22387,80.64699999999999,77.782,48.38399999999999,3937.0,570002.0,6.0
2007-12-22,0.0,0,24.0,253.179,105.947,168.115,12.015,36.73361,85.064,67.704,53.031000000000006,2503.0,362080.0,11.0
2007-12-23,10.96,134,24.0,251.71599999999998,105.961,167.475,11.704,37.12605,84.241,70.3,52.099,2551.0,369110.0,3.0
2007-12-24,24.0,2737,24.0,245.81599999999997,106.015,166.583,14.003,44.88508,79.232,76.726,47.041000000000004,3606.0,515386.0,4.0
2007-12-25,4.33,697,22.17,245.887,105.994,166.338,12.633,41.21113,79.54899999999999,72.97399999999999,46.452,2859.0,407045.0,4.0
2007-12-26,18.38,6153,18.29,242.49,106.039,166.233,14.488,45.30538,76.257,77.70100000000001,44.1,2847.0,405958.0,12.0
2007-12-27,23.46,4141,24.0,241.21200000000002,106.04799999999999,165.771,14.167,46.17862,75.441,77.734,43.172,3653.0,520319.0,14.0
2007-12-28,22.08,2872,24.0,239.903,106.04899999999999,165.24900000000002,14.585,46.37669,74.654,77.639,42.381,3629.0,514832.0,5.0
2007-12-29,22.17,3640,24.0,240.83599999999998,106.01299999999999,164.537,13.868,44.146440000000005,76.29899999999999,76.404,44.11600000000001,3390.0,509448.0,14.0
2007-12-30,24.0,8346,24.0,237.613,106.04799999999999,164.52700000000002,14.33,46.80728,73.086,76.391,40.826,3576.0,507354.0,19.0
2007-12-31,17.33,7499,24.0,239.53,106.03,164.524,13.187000000000001,43.36785,75.006,72.715,42.793,3175.0,456679.0,29.0
2008-01-01,24.0,7736,24.0,238.215,106.03200000000001,164.213,13.597000000000001,45.0341,74.001,76.376,41.871,3371.0,481430.0,12.0
2008-01-02,24.0,7615,24.0,236.52200000000002,106.046,164.051,13.927999999999999,46.55129,72.472,76.908,40.216,3512.0,497305.0,7.0
2008-01-03,24.0,7487,24.0,236.111,106.053,164.05200000000002,14.034,46.62032,72.059,77.319,39.900999999999996,3627.0,518528.0,5.0
2008-01-04,24.0,7919,24.0,235.135,106.064,164.013,14.164000000000001,47.28816,71.122,77.639,38.805,3607.0,511856.0,5.0
2008-01-05,23.75,7374,24.0,234.697,106.06299999999999,163.754,14.022,47.31026,70.943,77.301,38.626,3320.0,470881.0,11.0
2008-01-06,24.0,8293,24.0,234.165,106.06200000000001,163.415,13.827,47.34629,70.75,76.34100000000001,38.446,3594.0,509509.0,11.0
2008-01-07,14.0,4307,24.0,241.525,105.955,164.49400000000003,11.015999999999998,36.54631,77.03,64.93,45.137,2464.0,360306.0,9.0
2008-01-08,24.0,8480,24.0,233.892,106.044,163.274,12.815999999999999,47.0641,70.617,75.262,38.394,3377.0,477920.0,11.0
2008-01-09,19.0,6364,22.33,242.24599999999998,105.921,163.306,10.825999999999999,36.348420000000004,78.94,70.0,47.628,2127.0,295621.0,7.0
2008-01-10,24.0,8031,24.0,239.516,105.95100000000001,162.371,11.827,40.82481,77.145,71.832,45.629,2726.0,387130.0,17.0
2008-01-11,24.0,9014,24.0,239.485,105.95100000000001,162.414,12.024000000000001,40.82666,77.071,73.183,45.501000000000005,2719.0,386724.0,23.0
2008-01-12,23.17,7723,24.0,239.48,105.95100000000001,162.299,12.087,40.82958,77.181,73.137,45.615,2714.0,385384.0,31.0
2008-01-13,23.08,7673,24.0,239.417,105.95200000000001,162.2,11.956,40.84937,77.217,71.59,45.677,2720.0,387184.0,19.0
2008-01-14,21.58,6740,24.0,239.167,105.95200000000001,162.23,11.815,40.91507,76.937,71.774,45.239,2740.0,390609.0,32.0
2008-01-15,24.0,8004,24.0,238.34099999999998,105.97200000000001,162.53799999999998,12.305,41.85422,75.803,73.331,44.148999999999994,2825.0,400415.0,27.0
2008-01-16,24.0,9203,24.0,238.30200000000002,105.96799999999999,162.358,12.261,41.785940000000004,75.945,73.362,44.27,2828.0,399787.0,24.0
2008-01-17,24.0,9207,24.0,238.36,105.971,162.438,12.280999999999999,41.78983,75.922,74.732,44.265,2829.0,399680.0,11.0
2008-01-18,24.0,9092,24.0,238.33599999999998,105.97399999999999,162.247,12.269,41.8465,76.08800000000001,73.774,44.438,2825.0,400424.0,24.0
2008-01-19,24.0,9093,24.0,238.34599999999998,105.975,162.30700000000002,12.152000000000001,41.82764,76.039,74.113,44.348,2825.0,400175.0,24.0
2008-01-20,23.67,5929,24.0,238.30599999999998,105.97399999999999,162.273,12.133,41.82633,76.032,73.97,44.346000000000004,2832.0,400159.0,24.0
2008-01-21,24.0,6325,19.0,235.449,105.988,163.436,10.870999999999999,43.57938,72.013,70.128,39.899,2520.0,359282.0,24.0
2008-01-22,24.0,8012,24.0,239.87599999999998,105.975,162.71,11.931,40.26979,77.166,72.053,45.503,2714.0,382646.0,24.0
2008-01-23,22.0,7353,24.0,240.737,105.95,162.291,11.454,39.720259999999996,78.446,69.858,46.946999999999996,2664.0,377858.0,23.0
2008-01-24,24.0,6204,24.0,241.078,105.95100000000001,162.37,11.5,39.54749,78.708,70.99600000000001,47.20399999999999,2653.0,375510.0,11.0
2008-01-25,24.0,7344,24.0,234.771,106.046,162.717,11.306,46.54652,72.054,74.773,39.881,3421.0,489182.0,36.0
2008-01-26,20.0,7283,24.0,235.27599999999998,106.061,162.784,13.267999999999999,45.94962,72.491,73.334,40.403,3363.0,479918.0,23.0
2008-01-27,24.0,8250,24.0,234.731,106.074,162.894,13.412,46.545390000000005,71.836,73.309,39.648,3426.0,490794.0,31.0
2008-01-28,24.0,8469,24.0,234.09,106.094,163.029,13.522,47.30775,71.061,72.745,38.803000000000004,3525.0,504092.0,11.0
2008-01-29,25.0,8783,25.0,233.665,106.11200000000001,163.381,13.812000000000001,47.94442,70.28399999999999,75.274,37.889,3837.0,547535.0,13.0
2008-01-30,21.67,7958,24.0,233.86700000000002,106.118,163.46,13.814,47.80083,70.406,76.258,37.949,3622.0,526226.0,22.0
2008-01-31,24.0,7987,24.0,234.185,106.12100000000001,163.447,13.825,47.519859999999994,70.738,75.579,38.383,3728.0,534003.0,25.0
2008-02-01,17.5,5882,23.17,238.97799999999998,106.066,163.852,12.463,40.559290000000004,75.127,72.032,43.093999999999994,2823.0,405405.0,22.0
2008-02-02,15.5,4451,24.0,235.708,106.088,163.243,12.93,46.26385,72.465,75.998,40.241,3471.0,494826.0,21.0
2008-02-03,24.0,6756,24.0,234.49400000000003,106.09700000000001,163.19799999999998,13.600999999999999,46.82448,71.296,76.64,39.058,3516.0,499794.0,33.0
2008-02-04,21.33,6323,22.5,238.283,106.053,164.15200000000002,12.414000000000001,41.04032,74.131,72.006,42.027,2758.0,388670.0,33.0
2008-02-05,24.0,6593,24.0,230.61700000000002,106.134,164.82,12.812999999999999,54.13522,65.797,75.954,33.293,4443.0,632394.0,28.0
2008-02-06,24.0,7198,24.0,224.533,106.257,166.69,14.775,63.6046,57.843,78.492,25.237,4939.0,720457.0,31.0
2008-02-07,24.0,7247,24.0,223.53,106.291,167.205,14.917,65.91419,56.326,79.234,23.476999999999997,5124.0,738155.0,20.0
2008-02-08,24.0,6873,24.0,222.953,106.309,166.99200000000002,14.812999999999999,66.81713,55.961000000000006,78.212,23.076999999999998,5188.0,734343.0,32.0
2008-02-09,24.0,6974,24.0,222.612,106.318,166.77599999999998,14.603,67.27832,55.836000000000006,76.152,22.941999999999997,5204.0,746223.0,38.0
2008-02-10,24.0,7422,24.0,221.62599999999998,106.34200000000001,167.352,14.582,70.74367,54.273999999999994,76.206,21.302,5136.0,728626.0,43.0
